distance_km,onset_mean_doy,onset_p25_doy,onset_p75_doy,onset_min_doy,onset_max_doy,onset_nyears,onset_valid
0.0,99.5,83.25,115.75,67,132,2,True
0.1,104.83333333333333,71.25,134.25,65,146,6,True
0.2,99.71428571428571,74.5,133.0,63,141,7,True
0.3,89.5,68.25,108.75,63,134,6,True
0.4,97.83333333333333,68.25,126.75,65,144,6,True
0.5,97.83333333333333,68.25,126.75,65,144,6,True
0.6,104.4,72.0,134.0,67,144,5,True
0.7,100.75,94.5,112.75,63,127,4,True
0.8,88.75,69.75,107.5,63,115,4,True
0.9,69.5,68.5,70.5,67,72,4,True
1.0,69.5,68.5,70.5,67,72,4,True
1.1,83.6,70.0,72.0,69,135,5,True
1.2,77.66666666666667,73.0,82.0,69,87,3,True
1.3,77.33333333333333,63.5,85.0,62,105,3,True
1.4,88.66666666666667,66.0,100.5,65,134,3,True
1.5,88.66666666666667,66.0,100.5,65,134,3,True
1.6,99.33333333333333,82.0,110.5,77,134,3,True
1.7,83.5,64.5,87.5,63,134,4,True
1.8,63.333333333333336,62.5,64.0,62,65,3,True
1.9,63.333333333333336,62.5,64.0,62,65,3,True
2.0,69.2,62.0,72.0,60,87,5,True
2.1,65.66666666666667,62.5,68.5,60,72,3,True
2.2,77.66666666666667,62.5,86.5,60,108,3,True
2.3,83.6,72.0,99.0,65,108,5,True
2.4,91.25,82.5,101.25,72,108,4,True
2.5,97.4,86.0,108.0,72,127,5,True
2.6,97.4,86.0,108.0,72,127,5,True
2.7,89.75,71.25,97.5,69,132,4,True
2.8,75.66666666666667,70.5,79.0,69,86,3,True
2.9,75.66666666666667,70.5,79.0,69,86,3,True
3.0,95.66666666666667,70.5,109.0,69,146,3,True
3.1,70.5,69.75,71.25,69,72,2,True
3.2,93.5,71.25,101.75,69,146,4,True
3.3,70.5,69.75,71.25,69,72,2,True
3.4,70.5,69.75,71.25,69,72,2,True
3.5,76.0,70.5,79.5,69,87,3,True
3.6,70.5,69.75,71.25,69,72,2,True
3.7,70.5,69.75,71.25,69,72,2,True
3.8,76.0,70.5,79.5,69,87,3,True
3.9,68.5,67.5,70.5,63,72,4,True
4.0,78.5,67.5,81.5,63,110,4,True
4.1,68.5,67.5,70.5,63,72,4,True
4.2,69.0,67.5,72.0,63,72,3,True
4.3,81.0,69.5,83.5,62,118,4,True
4.4,87.33333333333333,72.0,95.0,72,118,3,True
4.5,68.8,67.0,72.0,63,72,5,True
4.6,67.25,66.0,69.25,63,70,4,True
4.7,65.5,62.75,67.75,62,70,4,True
4.8,77.5,62.75,79.75,62,118,4,True
4.9,76.0,64.5,83.0,62,99,3,True
5.0,75.0,65.75,84.75,62,87,4,True
5.1,94.5,78.25,110.75,62,127,2,True
5.2,91.0,73.0,105.5,62,127,3,True
5.3,84.0,84.0,84.0,84,84,1,True
5.4,84.0,84.0,84.0,84,84,1,True
5.5,84.0,84.0,84.0,84,84,1,True
5.6,84.0,84.0,84.0,84,84,1,True
5.7,84.0,84.0,84.0,84,84,1,True
5.8,108.0,108.0,108.0,108,108,1,True
5.9,108.0,108.0,108.0,108,108,1,True
6.0,76.5,72.75,80.25,69,84,2,True
6.1,76.5,72.75,80.25,69,84,2,True
6.2,88.5,78.75,98.25,69,108,2,True
6.3,88.5,78.75,98.25,69,108,2,True
6.4,105.0,105.0,105.0,105,105,1,True
6.5,88.5,80.25,96.75,72,105,2,True
6.6,72.0,72.0,72.0,72,72,1,True
6.7,69.66666666666667,68.5,71.0,67,72,3,True
6.8,69.66666666666667,68.5,71.0,67,72,3,True
6.9,69.66666666666667,68.5,71.0,67,72,3,True
7.0,63.5,61.75,65.25,60,67,2,True
7.1,60.0,60.0,60.0,60,60,1,True
7.2,70.5,65.25,75.75,60,81,2,True
7.3,105.33333333333333,94.5,117.5,81,127,3,True
7.4,105.5,94.75,116.25,84,127,2,True
7.5,105.5,94.75,116.25,84,127,2,True
7.6,105.5,94.75,116.25,84,127,2,True
7.7,89.5,69.75,109.75,63,115,4,True
7.8,90.2,72.0,105.0,63,108,5,True
7.9,90.2,72.0,105.0,63,108,5,True
8.0,67.33333333333333,65.0,69.5,63,72,3,True
8.1,68.83333333333333,67.5,71.5,63,72,6,True
8.2,69.25,68.25,72.0,63,72,4,True
8.3,68.5,66.0,72.0,63,72,4,True
8.4,68.5,66.0,72.0,63,72,4,True
8.5,65.5,62.25,68.25,60,72,4,True
8.6,90.0,70.75,97.25,67,137,4,True
8.7,111.75,79.75,142.5,67,159,4,True
8.8,111.75,79.75,142.5,67,159,4,True
8.9,110.8,84.0,149.0,67,158,5,True
9.0,88.8,74.0,103.0,63,108,5,True
9.1,88.8,74.0,103.0,63,108,5,True
9.2,97.0,90.75,104.25,84,108,4,True
9.3,95.83333333333333,82.25,105.0,67,137,6,True
9.4,103.0,96.0,112.5,84,117,3,True
9.5,103.5,81.0,120.75,67,135,6,True
9.6,85.4,63.0,108.0,60,129,5,True
9.7,88.0,63.0,108.0,60,115,5,True
9.8,88.0,63.0,108.0,60,115,5,True
9.9,83.0,62.25,99.25,60,115,4,True
10.0,93.16666666666667,73.75,109.5,63,117,6,True
10.1,95.16666666666667,85.75,111.25,63,122,6,True
10.2,95.16666666666667,85.75,111.25,63,122,6,True
10.3,103.16666666666667,77.5,117.25,63,165,6,True
10.4,106.4,91.0,122.0,60,165,5,True
10.5,106.4,91.0,122.0,60,165,5,True
10.6,86.0,63.0,94.0,60,122,5,True
10.7,88.75,74.25,101.0,60,122,4,True
10.8,88.75,74.25,101.0,60,122,4,True
10.9,122.0,94.0,158.0,60,159,5,True
11.0,129.0,119.25,158.25,60,159,4,True
11.1,110.0,79.0,158.0,60,159,5,True
11.2,122.0,94.0,158.0,60,159,5,True
11.3,102.8,79.0,122.0,60,159,5,True
11.4,102.8,79.0,122.0,60,159,5,True
11.5,105.2,79.0,122.0,72,159,5,True
11.6,105.2,79.0,122.0,72,159,5,True
11.7,105.2,79.0,122.0,72,159,5,True
11.8,102.8,79.0,122.0,60,159,5,True
11.9,102.8,79.0,122.0,60,159,5,True
12.0,102.8,79.0,122.0,60,159,5,True
12.1,102.8,79.0,122.0,60,159,5,True
12.2,102.8,79.0,122.0,60,159,5,True
12.3,102.8,79.0,122.0,60,159,5,True
12.4,110.0,79.0,158.0,60,159,5,True
12.5,124.4,94.0,158.0,79,159,5,True
12.6,124.4,94.0,158.0,79,159,5,True
12.7,124.4,94.0,158.0,79,159,5,True
12.8,102.66666666666667,86.5,114.5,79,135,3,True
12.9,116.5,90.25,140.75,79,158,4,True
13.0,80.5,73.75,87.25,67,94,2,True
13.1,80.5,73.75,87.25,67,94,2,True
13.2,79.75,77.5,84.75,67,87,4,True
13.3,97.33333333333333,81.5,106.5,79,129,3,True
13.4,97.33333333333333,81.5,106.5,79,129,3,True
13.5,81.5,80.25,82.75,79,84,2,True
13.6,83.33333333333333,81.5,85.5,79,87,3,True
13.7,83.33333333333333,81.5,85.5,79,87,3,True
13.8,115.5,99.75,131.25,84,147,2,True
13.9,91.5,87.75,95.25,84,99,2,True
14.0,91.5,87.75,95.25,84,99,2,True
14.1,103.5,81.75,125.25,60,147,2,True
14.2,103.5,81.75,125.25,60,147,2,True
14.3,75.33333333333333,63.5,83.0,60,99,3,True
14.4,75.33333333333333,63.5,83.0,60,99,3,True
14.5,83.33333333333333,63.5,95.0,60,123,3,True
14.6,83.33333333333333,63.5,95.0,60,123,3,True
14.7,103.33333333333333,91.5,125.0,60,127,3,True
14.8,103.33333333333333,91.5,125.0,60,127,3,True
14.9,103.33333333333333,91.5,125.0,60,127,3,True
15.0,71.33333333333333,63.5,77.0,60,87,3,True
15.1,71.33333333333333,63.5,77.0,60,87,3,True
15.2,83.33333333333333,63.5,95.0,60,123,3,True
15.3,75.33333333333333,63.5,83.0,60,99,3,True
15.4,97.4,67.0,108.0,60,165,5,True
15.5,85.0,65.25,105.75,60,108,4,True
15.6,106.0,93.75,118.75,60,151,4,True
15.7,93.0,89.25,105.75,60,108,4,True
15.8,93.0,89.25,105.75,60,108,4,True
15.9,90.0,80.25,105.75,60,108,4,True
16.0,95.0,88.5,106.5,72,108,3,True
16.1,95.0,88.5,106.5,72,108,3,True
16.2,83.0,72.0,88.5,72,105,3,True
16.3,83.0,72.0,88.5,72,105,3,True
16.4,87.0,72.0,100.5,72,105,4,True
16.5,87.0,72.0,100.5,72,105,4,True
16.6,96.0,92.25,105.75,72,108,4,True
16.7,99.0,94.5,106.5,84,108,3,True
16.8,99.0,94.5,106.5,84,108,3,True
16.9,99.0,95.25,105.75,84,108,4,True
17.0,93.0,83.25,105.75,72,108,4,True
17.1,93.0,83.25,105.75,72,108,4,True
17.2,95.0,88.5,106.5,72,108,3,True
17.3,95.0,88.5,106.5,72,108,3,True
17.4,95.0,88.5,106.5,72,108,3,True
17.5,95.0,88.5,106.5,72,108,3,True
17.6,83.0,70.5,90.0,69,108,3,True
17.7,95.0,88.5,106.5,72,108,3,True
17.8,95.0,88.5,106.5,72,108,3,True
