distance_km,year,onset_date,onset_doy
0.0,2018,2018-03-20,79
0.1,2018,2018-03-20,79
0.4,2018,2018-05-31,151
0.5,2018,2018-04-13,103
0.6,2018,2018-03-20,79
0.7,2018,2018-03-08,67
0.9,2018,2018-03-08,67
1.0,2018,2018-04-13,103
1.1,2018,2018-04-13,103
1.5,2018,2018-04-13,103
1.6,2018,2018-03-08,67
2.0,2018,2018-03-08,67
2.1,2018,2018-03-08,67
2.2,2018,2018-03-08,67
3.8,2018,2018-03-08,67
4.1,2018,2018-04-13,103
4.3,2018,2018-04-13,103
4.4,2018,2018-05-07,127
4.5,2018,2018-03-08,67
5.0,2018,2018-03-08,67
5.1,2018,2018-03-08,67
6.5,2018,2018-03-20,79
6.6,2018,2018-03-20,79
6.9,2018,2018-03-20,79
7.1,2018,2018-04-13,103
7.2,2018,2018-04-13,103
7.3,2018,2018-03-20,79
7.5,2018,2018-03-08,67
8.5,2018,2018-05-19,139
8.6,2018,2018-05-19,139
8.7,2018,2018-03-08,67
8.8,2018,2018-03-20,79
9.1,2018,2018-03-20,79
9.3,2018,2018-05-07,127
9.4,2018,2018-05-07,127
9.9,2018,2018-03-08,67
10.0,2018,2018-03-08,67
10.1,2018,2018-03-08,67
10.2,2018,2018-05-31,151
10.5,2018,2018-03-20,79
10.6,2018,2018-03-20,79
10.8,2018,2018-04-13,103
11.0,2018,2018-04-13,103
11.1,2018,2018-04-13,103
11.2,2018,2018-03-20,79
11.3,2018,2018-03-20,79
11.5,2018,2018-05-07,127
11.6,2018,2018-05-07,127
11.7,2018,2018-03-20,79
11.8,2018,2018-03-20,79
11.9,2018,2018-03-20,79
12.0,2018,2018-03-08,67
12.1,2018,2018-03-08,67
12.2,2018,2018-03-20,79
12.4,2018,2018-03-20,79
12.5,2018,2018-05-31,151
12.6,2018,2018-05-31,151
12.7,2018,2018-05-31,151
12.8,2018,2018-03-20,79
12.9,2018,2018-03-08,67
13.0,2018,2018-03-20,79
13.1,2018,2018-03-20,79
13.2,2018,2018-04-13,103
13.3,2018,2018-04-13,103
13.4,2018,2018-04-13,103
13.5,2018,2018-04-13,103
13.6,2018,2018-04-13,103
13.7,2018,2018-04-13,103
13.8,2018,2018-04-13,103
13.9,2018,2018-04-13,103
14.1,2018,2018-05-07,127
14.2,2018,2018-05-07,127
14.3,2018,2018-04-13,103
14.4,2018,2018-03-08,67
14.5,2018,2018-03-20,79
14.6,2018,2018-03-20,79
14.7,2018,2018-03-20,79
14.8,2018,2018-03-20,79
14.9,2018,2018-04-13,103
15.0,2018,2018-04-13,103
15.1,2018,2018-05-31,151
15.4,2018,2018-05-07,127
15.5,2018,2018-04-13,103
15.6,2018,2018-04-13,103
15.7,2018,2018-04-13,103
15.8,2018,2018-04-13,103
15.9,2018,2018-04-13,103
16.0,2018,2018-05-07,127
16.1,2018,2018-05-07,127
16.2,2018,2018-03-20,79
16.3,2018,2018-03-20,79
16.4,2018,2018-03-20,79
16.5,2018,2018-03-08,67
16.6,2018,2018-03-08,67
16.7,2018,2018-03-08,67
16.8,2018,2018-03-08,67
16.9,2018,2018-03-20,79
17.0,2018,2018-03-20,79
17.1,2018,2018-03-20,79
17.2,2018,2018-03-20,79
17.3,2018,2018-03-20,79
17.4,2018,2018-03-20,79
17.5,2018,2018-03-20,79
17.6,2018,2018-03-20,79
17.7,2018,2018-03-20,79
17.8,2018,2018-03-08,67
17.9,2018,2018-03-08,67
18.0,2018,2018-05-19,139
18.1,2018,2018-05-19,139
18.2,2018,2018-05-19,139
18.3,2018,2018-05-31,151
18.4,2018,2018-05-31,151
18.5,2018,2018-03-20,79
18.6,2018,2018-05-31,151
19.0,2018,2018-05-07,127
19.1,2018,2018-03-20,79
19.2,2018,2018-03-20,79
19.3,2018,2018-05-07,127
19.35,2018,2018-05-07,127
0.0,2019,2019-06-07,158
0.1,2019,2019-03-15,74
0.2,2019,2019-05-02,122
0.3,2019,2019-03-03,62
0.4,2019,2019-04-08,98
0.5,2019,2019-04-08,98
0.6,2019,2019-03-15,74
0.7,2019,2019-03-15,74
0.8,2019,2019-03-03,62
0.9,2019,2019-03-03,62
1.0,2019,2019-03-03,62
1.1,2019,2019-03-15,74
1.2,2019,2019-03-15,74
1.6,2019,2019-03-03,62
