distance_km,year,onset_date,onset_doy
0.0,2018,2018-03-08,67
0.1,2018,2018-03-08,67
0.2,2018,2018-03-08,67
0.3,2018,2018-03-20,79
0.5,2018,2018-03-20,79
0.6,2018,2018-05-07,127
0.7,2018,2018-05-07,127
1.1,2018,2018-03-08,67
1.2,2018,2018-03-08,67
1.3,2018,2018-03-08,67
1.4,2018,2018-03-08,67
1.5,2018,2018-03-08,67
1.6,2018,2018-03-08,67
1.7,2018,2018-03-20,79
1.8,2018,2018-03-08,67
2.3,2018,2018-03-08,67
2.4,2018,2018-03-08,67
2.5,2018,2018-05-07,127
2.6,2018,2018-03-20,79
2.7,2018,2018-05-31,151
2.8,2018,2018-05-31,151
2.9,2018,2018-05-19,139
3.6,2018,2018-03-08,67
3.7,2018,2018-03-08,67
3.8,2018,2018-03-08,67
3.9,2018,2018-03-08,67
4.0,2018,2018-03-08,67
4.5,2018,2018-03-08,67
4.6,2018,2018-03-08,67
4.8,2018,2018-03-08,67
4.9,2018,2018-05-31,151
5.0,2018,2018-05-31,151
5.6,2018,2018-04-13,103
5.7,2018,2018-04-13,103
5.8,2018,2018-05-07,127
6.7,2018,2018-05-31,151
6.9,2018,2018-03-08,67
7.7,2018,2018-03-08,67
7.8,2018,2018-05-19,139
8.1,2018,2018-05-19,139
8.5,2018,2018-05-31,151
8.6,2018,2018-04-13,103
9.2,2018,2018-04-13,103
9.3,2018,2018-03-08,67
9.5,2018,2018-05-31,151
9.7,2018,2018-05-19,139
10.2,2018,2018-05-07,127
10.3,2018,2018-05-07,127
10.5,2018,2018-05-07,127
11.0,2018,2018-05-07,127
11.3,2018,2018-03-08,67
12.0,2018,2018-03-08,67
12.1,2018,2018-03-08,67
12.2,2018,2018-04-13,103
12.3,2018,2018-05-07,127
12.6,2018,2018-05-31,151
12.7,2018,2018-04-13,103
12.8,2018,2018-05-07,127
12.9,2018,2018-05-31,151
13.5,2018,2018-05-07,127
13.6,2018,2018-03-08,67
13.7,2018,2018-03-08,67
13.8,2018,2018-05-07,127
13.9,2018,2018-05-31,151
14.1,2018,2018-03-20,79
14.2,2018,2018-05-19,139
14.3,2018,2018-03-08,67
14.5,2018,2018-03-20,79
14.7,2018,2018-03-08,67
14.8,2018,2018-04-13,103
14.9,2018,2018-05-31,151
15.0,2018,2018-05-19,139
16.5,2018,2018-05-19,139
16.6,2018,2018-03-08,67
16.7,2018,2018-03-08,67
16.8,2018,2018-05-31,151
16.9,2018,2018-03-20,79
17.0,2018,2018-05-07,127
17.1,2018,2018-03-20,79
17.2,2018,2018-05-31,151
17.3,2018,2018-05-07,127
17.4,2018,2018-05-31,151
17.6,2018,2018-05-31,151
17.7,2018,2018-05-31,151
17.9,2018,2018-05-31,151
18.0,2018,2018-03-08,67
18.2,2018,2018-03-08,67
18.3,2018,2018-03-08,67
18.4,2018,2018-03-08,67
