distance_km,year,onset_date,onset_doy
0.0,2018,2018-03-08,67
0.4,2018,2018-05-07,127
0.5,2018,2018-03-08,67
0.6,2018,2018-03-20,79
0.9,2018,2018-05-19,139
1.0,2018,2018-03-08,67
1.1,2018,2018-05-19,139
1.2,2018,2018-05-31,151
1.3,2018,2018-05-31,151
1.4,2018,2018-05-07,127
1.5,2018,2018-03-08,67
1.6,2018,2018-03-08,67
1.7,2018,2018-03-08,67
1.9,2018,2018-05-31,151
2.2,2018,2018-03-08,67
2.7,2018,2018-04-13,103
2.8,2018,2018-03-08,67
3.0,2018,2018-03-08,67
3.1,2018,2018-03-08,67
3.2,2018,2018-03-08,67
3.3,2018,2018-05-19,139
3.4,2018,2018-05-19,139
3.5,2018,2018-05-19,139
3.7,2018,2018-04-13,103
4.8,2018,2018-03-20,79
13.6,2018,2018-04-13,103
13.7,2018,2018-03-08,67
13.8,2018,2018-03-08,67
14.0,2018,2018-05-19,139
15.1,2018,2018-05-19,139
15.2,2018,2018-05-19,139
15.3,2018,2018-05-19,139
15.4,2018,2018-05-19,139
15.5,2018,2018-05-19,139
15.7,2018,2018-05-07,127
15.8,2018,2018-05-07,127
16.4,2018,2018-05-07,127
17.1,2018,2018-05-19,139
17.3,2018,2018-05-19,139
17.4,2018,2018-03-20,79
17.6,2018,2018-04-13,103
18.0,2018,2018-05-31,151
18.1,2018,2018-05-07,127
18.2,2018,2018-04-13,103
18.3,2018,2018-05-31,151
18.4,2018,2018-03-08,67
18.5,2018,2018-03-08,67
18.6,2018,2018-03-08,67
18.7,2018,2018-03-08,67
18.8,2018,2018-04-13,103
18.9,2018,2018-05-07,127
19.0,2018,2018-05-07,127
19.1,2018,2018-05-31,151
19.2,2018,2018-05-31,151
19.3,2018,2018-05-31,151
19.4,2018,2018-05-31,151
19.5,2018,2018-03-08,67
19.6,2018,2018-03-08,67
19.8,2018,2018-03-20,79
19.9,2018,2018-03-20,79
20.0,2018,2018-03-20,79
20.1,2018,2018-04-13,103
20.3,2018,2018-03-20,79
20.4,2018,2018-05-19,139
20.5,2018,2018-03-08,67
20.6,2018,2018-03-08,67
20.7,2018,2018-04-13,103
20.8,2018,2018-04-13,103
20.9,2018,2018-03-20,79
21.0,2018,2018-03-20,79
21.1,2018,2018-03-20,79
21.3,2018,2018-05-07,127
22.1,2018,2018-05-31,151
22.2,2018,2018-05-31,151
22.3,2018,2018-05-07,127
22.4,2018,2018-05-19,139
22.5,2018,2018-04-13,103
22.6,2018,2018-05-19,139
22.9,2018,2018-05-07,127
23.0,2018,2018-05-07,127
23.2,2018,2018-05-07,127
23.3,2018,2018-05-07,127
23.4,2018,2018-05-07,127
23.5,2018,2018-05-07,127
23.6,2018,2018-05-07,127
23.7,2018,2018-05-07,127
23.8,2018,2018-05-07,127
24.1,2018,2018-05-07,127
